0.251900826,0,1.17E-05,484.8822998,1
0.251900826,8.506905587,1.17E-05,484.8822998,1.011133157
0.251900826,22.68689712,1.17E-05,484.8822998,1.014151248
0.251900826,32.32748618,1.17E-05,484.8822998,1.022568398
0.251900826,45.08473219,1.17E-05,484.8822998,1.042019841
0.251900826,73.72444017,1.17E-05,484.8822998,1.061778861
0.251900826,88.18260044,1.17E-05,484.8822998,1.084006728
0.251900826,106.3277608,1.17E-05,484.8822998,1.106305997
0.251900826,123.0602909,1.17E-05,484.8822998,1.10937352
0.251900826,133.5517261,1.17E-05,484.8822998,1.117807147
0.251900826,145.1752886,1.17E-05,484.8822998,1.134493152
0.251900826,155.3823304,1.17E-05,484.8822998,1.145664756
0.251900826,167.2933988,1.17E-05,484.8822998,1.148638907
0.251900826,178.3528429,1.17E-05,484.8822998,1.15434005
0.251900826,189.6951243,1.17E-05,484.8822998,1.162790155
0.251900826,200.4717311,1.17E-05,484.8822998,1.165742336
0.251900826,215.2173973,1.17E-05,484.8822998,1.17425835
0.251900826,228.830158,1.17E-05,484.8822998,1.177265456
0.251900826,240.1739956,1.17E-05,484.8822998,1.180228622
0.251900826,253.5023629,1.17E-05,484.8822998,1.185973705
0.251900826,265.4103189,1.17E-05,484.8822998,1.199921733
0.251900826,0,3.36E-06,1689.533226,1
0.251900826,12.95068916,3.36E-06,1689.533226,1.006279363
0.251900826,27.58240714,3.36E-06,1689.533226,1.012506616
0.251900826,46.21368182,3.36E-06,1689.533226,1.044906567
0.251900826,59.13745607,3.36E-06,1689.533226,1.042418271
0.251900826,76.03387208,3.36E-06,1689.533226,1.055159386
0.251900826,86.75754409,3.36E-06,1689.533226,1.072421121
0.251900826,105.3780528,3.36E-06,1689.533226,1.100443757
0.251900826,121.1609603,3.36E-06,1689.533226,1.117588242
0.251900826,148.1650812,3.36E-06,1689.533226,1.125717543
0.251900826,164.5208919,3.36E-06,1689.533226,1.147226316
0.251900826,179.757811,3.36E-06,1689.533226,1.170949803
0.251900826,185.925172,3.36E-06,1689.533226,1.164240524
0.251900826,207.3456011,3.36E-06,1689.533226,1.187820706
0.251900826,229.8903047,3.36E-06,1689.533226,1.211374832
0.251900826,256.9321066,3.36E-06,1689.533226,1.234824736
0.251900826,280.0389475,3.36E-06,1689.533226,1.258365835
0.251900826,310.4374239,3.36E-06,1689.533226,1.2751716
0.251900826,316.6424659,3.36E-06,1689.533226,1.283782926
0.251900826,323.9556334,3.36E-06,1689.533226,1.285802223
0.251900826,346.516486,3.36E-06,1689.533226,1.315922322
0.251900826,352.1324757,3.36E-06,1689.533226,1.313603387
0.251900826,361.7372561,3.36E-06,1689.533226,1.333079836
0.251900826,382.574016,3.36E-06,1689.533226,1.347918414
0.251900826,403.4323079,3.36E-06,1689.533226,1.371511623
0.251900826,423.204006,3.36E-06,1689.533226,1.410451492
0.251900826,460.9856288,3.36E-06,1689.533226,1.457729105
0.251900826,469.4392198,3.36E-06,1689.533226,1.46628832
0.251900826,487.5245061,3.36E-06,1689.533226,1.505267272
0.251900826,508.382798,3.36E-06,1689.533226,1.528860481
0.251900826,542.2079279,3.36E-06,1689.533226,1.567474657
0.755702479,0.527617277,1.10E-05,518.6132424,1
0.755702479,8.863470473,1.10E-05,518.6132424,1
0.755702479,40.85428389,1.10E-05,518.6132424,1
0.755702479,59.96952226,1.10E-05,518.6132424,1.009197499
0.755702479,81.74569376,1.10E-05,518.6132424,1.009933299
0.755702479,103.2344959,1.10E-05,518.6132424,1.003767699
0.755702479,120.7511753,1.10E-05,518.6132424,1.019972433
0.755702479,142.009725,1.10E-05,518.6132424,1.028152915
0.755702479,163.2896935,1.10E-05,518.6132424,1.044301204
0.755702479,186.938942,1.10E-05,518.6132424,1.041821659
0.755702479,213.3319432,1.10E-05,518.6132424,1.060018093
0.755702479,266.6070089,1.10E-05,518.6132424,1.078342535
0.755702479,283.5446658,1.10E-05,518.6132424,1.079150907
0.075570248,0.973650596,1.20E-05,473.3374831,1
0.075570248,14.41151016,1.20E-05,473.3374831,1.029931973
0.075570248,23.44370179,1.20E-05,473.3374831,1.092517007
0.075570248,32.9492519,1.20E-05,473.3374831,1.144217687
0.075570248,42.01376388,1.20E-05,473.3374831,1.223129252
0.075570248,52.49296458,1.20E-05,473.3374831,1.266666667
0.075570248,64.5107487,1.20E-05,473.3374831,1.337414966
0.075570248,80.4877759,1.20E-05,473.3374831,1.408163265
0.075570248,92.94121142,1.20E-05,473.3374831,1.448979592
0.075570248,106.4060046,1.20E-05,473.3374831,1.500680272
0.075570248,117.3801107,1.20E-05,473.3374831,1.544217687
0.075570248,131.867035,1.20E-05,473.3374831,1.612244898
0.075570248,146.3593461,1.20E-05,473.3374831,1.682993197
0.075570248,156.3167078,1.20E-05,473.3374831,1.71292517
0.075570248,167.2962006,1.20E-05,473.3374831,1.759183673
0.075570248,180.3253424,1.20E-05,473.3374831,1.840816327
0.075570248,194.688372,1.20E-05,473.3374831,1.846258503
0.075570248,205.7486657,1.20E-05,473.3374831,1.933333333
0.075570248,219.2565527,1.20E-05,473.3374831,2.006802721
0.075570248,232.3018547,1.20E-05,473.3374831,2.096598639
0.075570248,242.3130836,1.20E-05,473.3374831,2.153741497
0.075570248,258.8388834,1.20E-05,473.3374831,2.25170068
0.075570248,266.8758776,1.20E-05,473.3374831,2.311564626
0.075570248,277.4358792,1.20E-05,473.3374831,2.395918367
0.075570248,284.4561289,1.20E-05,473.3374831,2.442176871
0.755702479,0,5.05E-06,1125.292884,0.998315795
0.755702479,3.95102141,5.05E-06,1125.292884,1.001684936
0.755702479,14.83289225,5.05E-06,1125.292884,1.008422488
0.755702479,24.6667222,5.05E-06,1125.292884,1.007083892
0.755702479,37.02525748,5.05E-06,1125.292884,1.01382254
0.755702479,49.72231924,5.05E-06,1125.292884,1.001045961
0.755702479,64.03649087,5.05E-06,1125.292884,1.006103692
0.755702479,78.80048536,5.05E-06,1125.292884,1.005778176
0.755702479,98.99481562,5.05E-06,1125.292884,1.007475533
0.755702479,123.148117,5.05E-06,1125.292884,1.011867619
0.755702479,153.1868769,5.05E-06,1125.292884,1.013572283
0.755702479,170.9889975,5.05E-06,1125.292884,1.024016183
0.755702479,195.2138466,5.05E-06,1125.292884,1.037493113
0.755702479,214.9954528,5.05E-06,1125.292884,1.049284377
0.755702479,244.0842185,5.05E-06,1125.292884,1.055362495
0.755702479,272.199141,5.05E-06,1125.292884,1.062785785
0.755702479,297.9324535,5.05E-06,1125.292884,1.08030152
0.755702479,319.3099703,5.05E-06,1125.292884,1.107235287
0.755702479,348.4782334,5.05E-06,1125.292884,1.123407677
0.755702479,361.3713888,5.05E-06,1125.292884,1.135530302
0.755702479,378.1758169,5.05E-06,1125.292884,1.144291092
0.755702479,393.5168301,5.05E-06,1125.292884,1.154733165
0.755702479,418.7420216,5.05E-06,1125.292884,1.17022968
2.644958678,0.609308095,7.14E-06,795.2069717,1.000165939
2.644958678,19.66412614,7.14E-06,795.2069717,1.006973915
2.644958678,27.10559273,7.14E-06,795.2069717,1.012292912
2.644958678,36.69231044,7.14E-06,795.2069717,1.0056303
2.644958678,57.52638924,7.14E-06,795.2069717,1.010440298
2.644958678,90.48174521,7.14E-06,795.2069717,1.012579168
2.644958678,102.6922389,7.14E-06,795.2069717,1.01356854
2.644958678,116.2389523,7.14E-06,795.2069717,1.019382223
2.644958678,127.7063131,7.14E-06,795.2069717,1.014881293
2.644958678,135.6719266,7.14E-06,795.2069717,1.016705729
2.644958678,156.0183562,7.14E-06,795.2069717,1.026507765
2.644958678,167.0264548,7.14E-06,795.2069717,1.028163577
2.644958678,178.0264429,7.14E-06,795.2069717,1.029486618
2.644958678,208.5324006,7.14E-06,795.2069717,1.031128118
2.644958678,214.6538686,7.14E-06,795.2069717,1.032288349
2.644958678,238.5020455,7.14E-06,795.2069717,1.03576502
2.644958678,251.2975155,7.14E-06,795.2069717,1.035755627
2.644958678,261.1356615,7.14E-06,795.2069717,1.039408971
2.644958678,273.9757398,7.14E-06,795.2069717,1.041229828
2.644958678,284.6016269,7.14E-06,795.2069717,1.052203725
1.781185847,0,5.03E-06,835.8817533,1
1.781185847,2.714956508,5.03E-06,835.8817533,0.999571387
1.781185847,6.152213237,5.03E-06,835.8817533,1.039049704
1.781185847,10.19420045,5.03E-06,835.8817533,1.06510325
1.781185847,15.0392794,5.03E-06,835.8817533,1.037702634
1.781185847,19.48763585,5.03E-06,835.8817533,1.0903608
1.781185847,23.53565228,5.03E-06,835.8817533,1.183078972
1.781185847,25.9593976,5.03E-06,835.8817533,1.182711589
1.781185847,29.81990538,5.03E-06,835.8817533,1.435455478
1.781185847,35.27092065,5.03E-06,835.8817533,1.407963017
1.781185847,41.53346857,5.03E-06,835.8817533,1.42034687
1.781185847,50.01295964,5.03E-06,835.8817533,1.379062256
1.781185847,64.55663739,5.03E-06,835.8817533,1.390190886
1.781185847,76.49147285,5.03E-06,835.8817533,1.588378465
1.781185847,88.42751415,5.03E-06,835.8817533,1.79989897
1.781185847,99.53634685,5.03E-06,835.8817533,1.798215133
1.781185847,111.6526617,5.03E-06,835.8817533,1.76971237
1.781185847,135.3227656,5.03E-06,835.8817533,2.192783994
1.781185847,147.0532106,5.03E-06,835.8817533,2.364336339
1.781185847,158.7860673,5.03E-06,835.8817533,2.562554533
1.781185847,170.1402891,5.03E-06,835.8817533,3.040825386
1.781185847,176.4016312,5.03E-06,835.8817533,3.039876315
2.024393189,0,8.46E-06,488.0382775,1
2.024393189,4.533971339,8.46E-06,488.0382775,0.973625339
2.024393189,7.967610537,8.46E-06,488.0382775,0.973124926
2.024393189,12.61312239,8.46E-06,488.0382775,0.972447898
2.024393189,18.26973398,8.46E-06,488.0382775,0.984443071
2.024393189,22.3093095,8.46E-06,488.0382775,0.983854351
2.024393189,25.74174286,8.46E-06,488.0382775,0.970534558
2.024393189,29.5817513,8.46E-06,488.0382775,0.995614035
2.024393189,35.84912258,8.46E-06,488.0382775,1.058798422
2.024393189,40.91667965,8.46E-06,488.0382775,1.250353232
2.024393189,47.99799525,8.46E-06,488.0382775,1.377516779
2.024393189,58.7028704,8.46E-06,488.0382775,1.37595667
2.024393189,82.3886502,8.46E-06,488.0382775,1.949384787
2.024393189,105.9315375,8.46E-06,488.0382775,3.150991993
2.024393189,129.8759708,8.46E-06,488.0382775,4.326901566
2.024393189,152.2395432,8.46E-06,488.0382775,5.874808666
2.024393189,176.9858623,8.46E-06,488.0382775,6.986503591
0.025880027,0,3.85E-06,1048.140351,1
0.025880027,0.089232415,3.85E-06,1048.140351,1.000244989
0.025880027,3.745349728,3.85E-06,1048.140351,1.226415961
0.025880027,11.43742504,3.85E-06,1048.140351,1.41196466
0.025880027,8.811700946,3.85E-06,1048.140351,1.412362768
